scenario_idx,K,theta_1,theta_2,tau2_val,rho_b,rho_w,delta_sim,p1,select_type,delta_est,N_Successful,N_Attempts,Failure_Rate,Avg_Redraws,Bias_Full,MSE_Full,Coverage_Full,CI_Width_Full,Bias_Naive_Biv,MSE_Naive_Biv,Coverage_Naive_Biv,CI_Width_Naive_Biv,Bias_Adj_Uni,MSE_Adj_Uni,Coverage_Adj_Uni,CI_Width_Adj_Uni,Bias_Adj_Biv,MSE_Adj_Biv,Coverage_Adj_Biv,CI_Width_Adj_Biv,Fail_Rate_Biv
96,25,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.2,1900,1905,0.0026246719160104987,0,1.2744874208925339e-4,0.0153116607773578,0.9557894736842105,0.4957561210730612,0.06301330108072672,0.0238464814909819,0.9352631578947368,0.5614198992195851,0.043859582551766696,0.021890937491691173,0.9226315789473685,0.5336369228524305,0.03676997390126524,0.020497136302911934,0.9489473684210527,0.5444207004300818,0
97,6,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.4,1900,2635,0.27893738140417457,0.14578947368421052,-3.0566676885457333e-4,0.006665364774127646,0.9489473684210527,0.317156263767826,0.007685572897976334,0.008678059119020419,0.9426315789473684,0.36288981103172424,0.00223235232554031,0.008656053457380198,0.9568421052631579,0.39394057080389694,0.003045060785854925,0.008388953125688783,0.94,0.35107671979030824,0
98,12,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.4,1900,2031,0.06450024618414574,0,9.960496656060691e-4,0.003334631068541715,0.9510526315789474,0.22392270823237048,0.008758984242722312,0.004374390179885144,0.9494736842105264,0.2550137648364332,0.003831619030175537,0.004358602957036162,0.9563157894736842,0.27171797628693006,0.003971449503351876,0.004157986560784982,0.9505263157894737,0.24682563098928967,0
99,25,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.4,1900,1906,0.0031479538300104933,0,-4.5191461580729175e-4,0.001568116674274742,0.9489473684210527,0.15511667417718922,0.006045498785848202,0.002033705255447702,0.9478947368421052,0.1743718354085991,0.0019142292651219694,0.0020035155714866874,0.9563157894736842,0.1827029964193665,0.0018535972619340702,0.0019292306631039063,0.9478947368421052,0.16955856617663842,0
100,6,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.4,1900,2650,0.2830188679245283,0.1436842105263158,-0.003175957488859904,0.00972712296205016,0.9536842105263158,0.390124121866501,0.007946729520900142,0.012810154394769936,0.9510526315789474,0.4466981460455289,5.265170031681365e-4,0.012782019565553207,0.9336842105263158,0.45015763740804465,0.0010583147782674551,0.01243509946318399,0.9478947368421052,0.4320397180751698,0
101,12,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.4,1900,2020,0.0594059405940594,0,9.294331822600754e-4,0.00493763053777958,0.9447368421052632,0.27597456953362914,0.011835896485886344,0.006630011520298129,0.9494736842105264,0.31427975423812704,0.005338259611317564,0.00655751907923531,0.9252631578947368,0.3106880703436606,0.004739704653623278,0.006283026406653381,0.9447368421052632,0.3042612599466742,0
102,25,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.4,1900,1910,0.005235602094240838,0,6.122134662707168e-4,0.0023929886117096326,0.9531578947368421,0.19115830953565122,0.01041788069680577,0.0031408799399214927,0.9457894736842105,0.21509008047418493,0.004784513444854921,0.003073786986546204,0.9363157894736842,0.21196705699883805,0.0043797061461117726,0.0029593418081213527,0.9447368421052632,0.20896101043625667,0
103,6,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.4,1900,2677,0.2902502801643631,0.15842105263157893,-0.0024361159135732335,0.01749273511968827,0.9447368421052632,0.505251528166449,0.01451368760474503,0.023400718933332145,0.9463157894736842,0.5776295185029928,0.0033275399048926513,0.02335373350217871,0.8847368421052632,0.5432783112922205,0.003526321608123606,0.022039362658523895,0.9457894736842105,0.558792575923547,0
104,12,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.4,1900,2067,0.08079342041606193,0,9.106131858853117e-4,0.00804181946833275,0.9510526315789474,0.35721387281892,0.01861887423407338,0.011205505678942521,0.9452631578947368,0.4064600678448563,0.008782325928507306,0.011102750155562245,0.9052631578947369,0.38572403277049505,0.007682545211410041,0.010457722977372746,0.9389473684210526,0.3935151807298175,0
105,25,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.4,1900,1903,0.0015764582238570678,0,-1.5862388177861897e-4,0.004250501944893138,0.9368421052631579,0.24749196349802716,0.016339196306028758,0.005512502208057704,0.9352631578947368,0.2791041112260241,0.006948571785172497,0.00531797634250453,0.9194736842105263,0.2706040708514266,0.005933686854611597,0.005157731976296998,0.9405263157894737,0.2711631204619514,0
106,6,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.4,1900,2644,0.2813918305597579,0.1631578947368421,0.006150977516659606,0.06807980436623204,0.9489473684210527,1.0120112717623937,0.07459498853804708,0.09340141467128876,0.9436842105263158,1.1608523511441864,0.031419618866928956,0.09059080400363667,0.861578947368421,1.0588044758360222,0.027346760832971995,0.08724170898166114,0.9405263157894737,1.122057011468472,0
107,12,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.4,1900,2022,0.06033630069238378,0,-0.002613627298606147,0.032611031967555056,0.9526315789473684,0.7156445912161038,0.06600299295648865,0.047643083075292546,0.9363157894736842,0.8231243030500316,0.021973153020060587,0.04586218556163101,0.9078947368421053,0.7743492482307851,0.018211571452337594,0.042668728367525804,0.9478947368421052,0.7931982484719391,0
108,25,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.4,1900,1906,0.0031479538300104933,0,0.002580990319050569,0.015793741269631043,0.9505263157894737,0.4957929631602741,0.06560027831325826,0.023243843476863008,0.9336842105263158,0.560643640352202,0.027375716911289205,0.020388129067879644,0.9226315789473685,0.5379688020724487,0.022940943533904468,0.018906547244114037,0.9531578947368421,0.5436247956570973,0
109,6,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,2702,0.29681717246484085,0.17,-0.002927002706475279,0.006583890960261726,0.9552631578947368,0.3169726673443715,0.0059787543875495786,0.008823534339288942,0.9505263157894737,0.3637365543168644,-0.002422919586736183,0.008839105817311297,0.9578947368421052,0.3968237243616515,-6.684701779002267e-4,0.008380008096041655,0.9484210526315789,0.35155079288288715,0
110,12,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,2038,0.06771344455348381,0,5.061698421969241e-4,0.003357447448693052,0.9484210526315789,0.2239809045537636,0.007217291974430884,0.004542047327527258,0.9447368421052632,0.25502365823959394,-2.1266347495380034e-4,0.0045489779282644515,0.9563157894736842,0.27292839528693447,8.68432303512634e-4,0.004338889964333575,0.9452631578947368,0.24688747645161627,0
111,25,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,1906,0.0031479538300104933,0,0.0010189729564476502,0.0015589478555032236,0.95,0.15506413347674508,0.007189921693854628,0.00204135229562164,0.9410526315789474,0.17416433047416183,0.001120607046361799,0.0020029193147086733,0.9494736842105264,0.18172732816305598,0.001826944149988352,0.0019459433216552132,0.9352631578947368,0.16934197861932632,0
112,6,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,2663,0.2865189635749155,0.16263157894736843,1.8724119429608388e-4,0.00975742888842122,0.9526315789473684,0.3902891362893345,0.009486819242101263,0.01315578881915682,0.9494736842105264,0.4468181171040213,-0.001580915470233979,0.013150606552739315,0.9263157894736842,0.4496992388772804,-2.4698686013208127e-4,0.012564452338244565,0.9536842105263158,0.4321478141816089,0
113,12,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,2042,0.06953966699314397,0,-5.659822342081178e-4,0.004790181168556016,0.9552631578947368,0.2760111176593453,0.010531729759121311,0.006240839189318671,0.958421052631579,0.3144281302657816,9.094224170431153e-4,0.006142046279696268,0.9389473684210526,0.30861890908883405,0.001332714508223698,0.00589468761036135,0.9547368421052631,0.30426875493118116,0
114,25,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,1911,0.0057561486132914706,0,-5.772685205090444e-4,0.002380248081791258,0.9489473684210527,0.19111286779025805,0.009425068667535452,0.0031364275462600877,0.9431578947368421,0.21528384520901037,7.933041653349071e-4,0.0030754791105302706,0.9263157894736842,0.2108045929634547,6.640086394789635e-4,0.002927675651287491,0.9468421052631579,0.20912855694827587,0
115,6,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,2638,0.27975739196360877,0.16105263157894736,-0.005807984699224389,0.015989287402552198,0.9436842105263158,0.5052256640369863,0.01232434036057417,0.021096780873481775,0.9510526315789474,0.5783150850944678,-0.00432490217441478,0.021182005364985018,0.9068421052631579,0.5511907757232567,-0.003110087618449331,0.02021486073983152,0.9494736842105264,0.5591166939663735,0
116,12,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,2047,0.0718124084025403,0,-0.004030790472902834,0.00854843417302682,0.9526315789473684,0.3571182680488474,0.011567451219465952,0.011090522720308013,0.9521052631578948,0.40674105856857345,-0.004437549043232181,0.011136786809730969,0.9152631578947369,0.391966088348287,-0.003931977359290906,0.010685402007809309,0.9426315789473684,0.3933195500387953,0
117,25,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,1904,0.0021008403361344537,0,-0.0012051436791615244,0.0038286560623757727,0.958421052631579,0.24754005721924496,0.014201828661761451,0.005085049836262582,0.9521052631578948,0.2784648846977896,1.438162263230347e-4,0.004943930799886429,0.9394736842105263,0.2708045733482416,-3.6284016658982843e-4,0.004781854614269162,0.9494736842105264,0.2706994875496557,0
118,6,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,2617,0.27397783721818875,0.17894736842105263,-0.0011451641773233545,0.0639822892036989,0.9573684210526315,1.0119693548737656,0.0750410256017815,0.08873833559501357,0.9505263157894737,1.1625434113636823,0.010369745223011595,0.08739985864392184,0.8657894736842106,1.046828054808776,0.007643063745960632,0.0802396799160996,0.9521052631578948,1.1226017493548424,0
119,12,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,2008,0.053784860557768925,0,-0.0014705809028181527,0.03440189221260555,0.9526315789473684,0.715560503718437,0.06619246247356353,0.04796006198942462,0.9442105263157895,0.8200888207833654,0.005309791037047595,0.04655217915232513,0.8942105263157895,0.7514172293582385,-2.9797409732446045e-4,0.043099875352511,0.9484210526315789,0.7910138562906271,0
120,25,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.6000000000000001,1900,1904,0.0021008403361344537,0,3.276589680296649e-4,0.016713991587528104,0.9473684210526315,0.4957881816339958,0.06266275806216709,0.02446703097680816,0.9305263157894736,0.5601286076168916,0.006851658649398018,0.02182811273308283,0.9194736842105263,0.5318103670730734,0.004104047323001125,0.02066058958800843,0.9410526315789474,0.5422567163621557,0
121,6,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.8,1900,2658,0.28517682468021066,0.16105263157894736,-0.004296338921811138,0.0070213507289722515,0.9436842105263158,0.31725903874086425,0.004924786745815257,0.009311952227664306,0.9442105263157895,0.36314866065881085,-0.006018416290423156,0.009416459781807038,0.9521052631578948,0.3989938669362513,-0.0038397632596761655,0.00897412753883478,0.9378947368421052,0.3512055828735308,0
122,12,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.8,1900,2035,0.06633906633906633,0,-0.0051546575757439594,0.0031636922731072027,0.9478947368421052,0.22403478810868,0.00201529357465563,0.004137109992966772,0.9542105263157895,0.255541009450546,-0.007802309120995554,0.00430788824092498,0.9589473684210527,0.27244136839096494,-0.005601503332447022,0.004012310813271485,0.9484210526315789,0.24721058661225906,0
123,25,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,0.8,1900,1904,0.0021008403361344537,0,-1.93647649284312e-4,0.001542669211472636,0.9531578947368421,0.15505802997674722,0.0053084941786694095,0.0019519513324169663,0.95,0.17457313242652955,-0.003066970384158929,0.0019521435498179572,0.9594736842105264,0.18209256028315543,-0.0016920621542860226,0.0018778823683205327,0.9484210526315789,0.16964692542260035,0
124,6,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.8,1900,2691,0.2939427722036418,0.15263157894736842,-9.379222356096228e-4,0.009561317596184869,0.9505263157894737,0.39053993332988146,0.011602696206610086,0.012668917265522201,0.95,0.4467727497181467,-0.0023518985672650317,0.01270783271565414,0.9357894736842105,0.4460322503377212,-5.945757941585583e-4,0.012140444156865512,0.9457894736842105,0.43214524595143905,0
125,12,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.8,1900,2027,0.06265416872224963,0,0.001951645587726425,0.00539869008164703,0.9394736842105263,0.2759272366082444,0.012350285519357851,0.007092933899858223,0.9378947368421052,0.3142297182513596,-5.935657008275252e-4,0.00707931789737613,0.9247368421052632,0.3104185030640206,-1.973514485270611e-4,0.006685285014407127,0.9384210526315789,0.30384940500285357,0
126,25,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,0.8,1900,1909,0.004714510214772132,0,-0.002409917731319655,0.0023479742356036395,0.9489473684210527,0.19116391569148938,0.007249736322145317,0.003077598232616071,0.9489473684210527,0.21505677821421398,-0.004204024399707684,0.0030492210167878675,0.9321052631578948,0.21147085244316718,-0.003708734334376129,0.0029535747324029695,0.9442105263157895,0.20892537766381974,0
127,6,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.8,1900,2683,0.29183749534103615,0.15526315789473685,-0.004771782237521616,0.0158035289662148,0.9563157894736842,0.5053219464207181,0.013924999143259176,0.02109130133052077,0.9531578947368421,0.5795807323703022,-0.00896060001650023,0.021694906289377362,0.9042105263157895,0.5516222228493897,-0.007685477394778484,0.020307610270627025,0.9489473684210527,0.5599271552313972,0
128,12,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.8,1900,2035,0.06633906633906633,0,-0.0041347285514289345,0.008398282926952065,0.9542105263157895,0.3572493372365,0.014331792414078448,0.011405494116449593,0.9457894736842105,0.40721834134829016,-0.006651655215846319,0.011642431252223352,0.911578947368421,0.3906463831894312,-0.006585207888393785,0.0108319682614907,0.9436842105263158,0.3938316120278746,0
129,25,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,0.8,1900,1905,0.0026246719160104987,0,-0.0013445391710420473,0.003999460220177261,0.9552631578947368,0.24750262640628232,0.015040580534323278,0.005359640013814768,0.9442105263157895,0.27821454450312977,-0.0035857137257850336,0.005222809411762652,0.9247368421052632,0.2706565116919903,-0.00351316144071534,0.005021304362681236,0.9484210526315789,0.2702728420766454,0
130,6,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.8,1900,2615,0.2734225621414914,0.18105263157894738,-0.011139972596285797,0.06298690228565745,0.9552631578947368,1.0119936578619637,0.06266978958416808,0.08495158540918538,0.9510526315789474,1.1584933560521462,-0.020802281524168853,0.08632799156120557,0.8773684210526316,1.0541841490599835,-0.024189518679651967,0.08013831314307206,0.9505263157894737,1.1187562544622256,0
131,12,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.8,1900,2006,0.05284147557328016,0,0.0031815185585239436,0.03323915759325542,0.9536842105263158,0.7155809280323585,0.07119644060592045,0.047743353035443054,0.9405263157894737,0.8162812745416287,-0.007664488108624745,0.04628864344389745,0.8931578947368422,0.7559185168510614,-0.010395562659089752,0.04270974193236062,0.9410526315789474,0.7869545481930995,0
132,25,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,0.8,1900,1911,0.0057561486132914706,0,0.0028555458703253267,0.01607507013715181,0.9478947368421052,0.4957692580632648,0.06918832756731164,0.024067300832180765,0.9247368421052632,0.560323050349306,-0.004727148942054282,0.02144840074565754,0.9189473684210526,0.5290433091050323,-0.005768743354194472,0.020174262178786543,0.95,0.5399101403631248,0
133,6,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,1,1900,2630,0.27756653992395436,0.16157894736842104,-6.933494813178842e-4,0.006373544205348018,0.9505263157894737,0.31669887827692017,0.006432488808707726,0.008286102789173827,0.95,0.36295135569963,-0.007392812773593049,0.008434492841735112,0.9568421052631579,0.39841220303806285,-0.003513718912506014,0.008027437857321218,0.9457894736842105,0.35084883108222586,0
134,12,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,1,1900,2037,0.06725576828669612,0,9.058395430797672e-4,0.00328278314591051,0.9526315789473684,0.22404149820606395,0.007361457484152678,0.004465885459723919,0.9431578947368421,0.25486789950592487,-0.004609043897318921,0.004491037545681465,0.9563157894736842,0.272077298124767,-0.0019936539735059267,0.004224337724769857,0.94,0.2466300338058927,0
135,25,0.4,0.4,0,0.4,0.4,0.8,0.2,effect,1,1900,1903,0.0015764582238570678,0,-4.623440892251862e-4,0.001604510419777519,0.9463157894736842,0.15512715603466995,0.006634491488374528,0.0021225722234126483,0.9505263157894737,0.1746165243539049,-0.003809296479681812,0.002107172519478409,0.9547368421052631,0.18238020799954052,-0.0021291176890844143,0.0020070993657420265,0.9473684210526315,0.169681737584777,0
136,6,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,1,1900,2629,0.27729174591099276,0.16631578947368422,0.0033780179176906566,0.009953867367513396,0.9457894736842105,0.390555406989976,0.013521186204950686,0.013516242806998924,0.9447368421052632,0.4469166781982764,-0.004690614920740965,0.013572860170896307,0.9247368421052632,0.45456192654280686,-7.114060389003529e-4,0.013047818751291422,0.9415789473684211,0.43225351711811355,0
137,12,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,1,1900,2035,0.06633906633906633,0,-0.0010611788479248374,0.004868481558749991,0.9526315789473684,0.27598805157192935,0.008553057710397882,0.006449894223647902,0.9457894736842105,0.31405125926882793,-0.007530200757621508,0.0066164246915875755,0.9357894736842105,0.31124887262896367,-0.005093171417773379,0.006222138870921209,0.9421052631578948,0.304078502579313,0
138,25,0.4,0.4,0.02,0.4,0.4,0.8,0.2,effect,1,1900,1907,0.0036706869428421605,0,-8.209959134068967e-4,0.0024003218106565063,0.9494736842105264,0.19116162477207482,0.010711498215069726,0.0031203825635059607,0.9463157894736842,0.21501482729183433,-0.0034429068067479696,0.0031324503760695815,0.93,0.2115684364141568,-0.0027745033572097455,0.002965968441021011,0.9410526315789474,0.20897155459611655,0
139,6,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,1,1900,2673,0.289188178077067,0.1563157894736842,-0.004864402914358801,0.016251085235133734,0.958421052631579,0.5053072171014262,0.016024948052438204,0.021847141090409347,0.9563157894736842,0.5799749633456249,-0.012979457763097058,0.022334004975237798,0.8984210526315789,0.5531230738896625,-0.011311310258781626,0.020906887788826795,0.9521052631578948,0.5604006826431159,0
140,12,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,1,1900,2026,0.06219151036525173,0,0.0017500508525594705,0.008470241731099915,0.9521052631578948,0.35721203406576024,0.01819879045678563,0.01126323931290072,0.9410526315789474,0.40675775669588277,-0.0072058968212581065,0.01157116769662572,0.9073684210526316,0.38627732144782384,-0.006484917078054875,0.010779994789511941,0.9384210526315789,0.3933283877198525,0
141,25,0.4,0.4,0.06,0.4,0.4,0.8,0.2,effect,1,1900,1907,0.0036706869428421605,0,-0.0014417852500195893,0.003745293025901631,0.9542105263157895,0.24750323553973522,0.015923894851769982,0.0051198271591424305,0.9505263157894737,0.2776173018216698,-0.006436670602806893,0.005041426577113185,0.9363157894736842,0.26844591857114586,-0.0058648412541105754,0.00484913575709744,0.9473684210526315,0.2697515099821501,0
142,6,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,1,1900,2647,0.2822062712504722,0.1726315789473684,-0.0017758895754423354,0.06353607652894723,0.9536842105263158,1.012078466950425,0.07332237039404071,0.08781863886421128,0.95,1.1616172603543005,-0.0325450590313503,0.09142590689549314,0.8742105263157894,1.0481296265102578,-0.030808040909399925,0.08132472725466043,0.9510526315789474,1.1209898583831939,0
143,12,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,1,1900,1997,0.0485728592889334,0,-0.004290333284098946,0.03300892552515477,0.9568421052631579,0.7156122877051088,0.06613955663277865,0.0471476155096518,0.9431578947368421,0.8209664594736599,-0.03773478024014054,0.05049895256362513,0.8931578947368422,0.7626998038661815,-0.03361193047929656,0.045025591795871865,0.9510526315789474,0.7859664248236348,0
144,25,0.4,0.4,0.36,0.4,0.4,0.8,0.2,effect,1,1900,1903,0.0015764582238570678,0,-0.001810222709560383,0.016642617169658338,0.9478947368421052,0.4957861234758233,0.06332910100535338,0.024431917587946245,0.9247368421052632,0.5618607939805337,-0.028722495465160536,0.02391249493179879,0.911578947368421,0.5260036076096639,-0.027681485512162263,0.02229800894407401,0.9347368421052632,0.536900953414165,0
